Law ID,ST,Law Class,Handguns or Long Guns,Effect,Type of Change,Year,Suicides,Homicides,Content,sentiment_score,sentiment_label,s_before,s_after,Sui_Diff,h_before,h_after,Hom_Diff,Num_Laws,State,universl,permit,HuntLic,GunsAmmo,BackChk,avg_own_est
IL1044,IL,prohibited possessor,handgun and long gun,Restrictive,Modify,2009,3.05,4.9,  Ill  Comp  Stat     A     The period of safekeeping shall be for the duration of the order of protection  The firearm or firearms and Firearm Owner s Identification Card  if unexpired  shall at the respondent s request  be returned to the respondent at the end of the order of protection  It is the respondent s responsibility to notify the Department of State Police Firearm Owner s Identification Card Office ,0.9978524446487427,NEGATIVE,3.83,3.768888888888889,-1.6,6.1194444444444445,5.61888888888889,-8.2,1,Illinois,0.0,1.0,0.320366573,-0.882404891,-1.039170237,0.316432592
IL1045,IL,prohibited possessor,handgun and long gun,Restrictive,Modify,2013,3.65,4.54,  ILCS        is subject to the provisions of the Interstate Agreements on Sexually Dangerous Persons Act ,0.9805230498313904,NEGATIVE,3.745,3.974,6.1,5.880000000000001,6.344,7.9,5,Illinois,0.0,1.0,0.319156031,-0.75833475,-0.85382647,0.353711374
IL1046,IL,prohibited possessor,handgun and long gun,Restrictive,Implement,2018,4.23,6.34,CH        A    there is good cause to grant the remedy  regardless of prior service of process or notice upon the respondent ,0.9593400955200195,POSITIVE,3.7659259259259263,,,5.899259259259259,,,1,,,,,,,
IL1047,IL,prohibited possessor,handgun and long gun,Restrictive,Implement,2019,,, ,0.748120903968811,POSITIVE,3.7825,,,5.915,,,2,,,,,,,
IL1048,IL,prohibited possessor,handgun and long gun,Restrictive,Implement,2019,,,    ILCS      Petitioner  means    If the court issues an emergency firearms restraining order  it shall  upon a finding of probable cause that the respondent possesses firearms  issue a search warrant directing a law enforcement agency to seize the respondent s firearms  The court may  as part of that warrant  direct the law enforcement agency to search the respondent s residence and other places where the court finds there is probable cause to believe he or she is likely to possess the firearms ,0.9917746186256409,NEGATIVE,3.7825,,,5.915,,,2,,,,,,,
IL1052,IL,background checks,handgun,Restrictive,Implement,1994,4.13,8.49,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law,0.9986502528190613,NEGATIVE,4.776666666666667,3.6437500000000003,-23.7,7.936666666666667,5.555,-30.0,1,Illinois,0.0,1.0,0.32928804,-0.919881784,,0.31124033
IL1053,IL,background checks,long gun,Restrictive,Implement,1998,3.99,6.21,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,4.354285714285715,3.572,-18.0,7.588571428571429,5.314500000000001,-30.0,1,Illinois,0.0,1.0,0.301534518,-1.076784921,,0.22676361
IL1055,IL,background checks,long gun,Restrictive,Modify,2013,3.65,4.54,Notwithstanding item   of this Section  any person who is not a federally licensed firearm dealer and who desires to transfer or sell a firearm or firearms to any person who is not a federally licensed firearm dealer shall  before selling or transferring the firearms  contact the Department of State Police with the transferee s or purchaser s Firearm Owner s Identification Card number to determine the validity of the transferee s or purchaser s Firearm Owner s Identification Card  This subsection shall not be effective until        The Department of State Police may adopt rules concerning the implementation of this subsection  The Department of State Police shall provide the seller or transferor an approval number if the purchaser s Firearm Owner s Identification Card is valid  Approvals issued by the Department for the purchase of a firearm pursuant to this subsection are valid for   days from the date of issue ,0.9972133040428162,NEGATIVE,3.745,3.974,6.1,5.880000000000001,6.344,7.9,5,Illinois,0.0,1.0,0.319156031,-0.75833475,-0.85382647,0.353711374
IN1008,IN,castle doctrine,handgun and long gun,Permissive,Modify,2006,6.89,4.18,  does not have a duty to retreat  if the person reasonably believes that that force is necessary to prevent serious bodily injury to the person or a third person or the commission of a forcible felony  No person in this state shall be placed in legal jeopardy of any kind whatsoever for protecting the person or a third person by reasonable means necessary ,0.565584123134613,POSITIVE,7.183333333333333,7.465833333333333,3.9,4.440666666666667,4.4191666666666665,-0.5,1,Indiana,0.0,0.0,0.277159188,-0.147396496,-0.311712867,0.389799658
IN1010,IN,child access laws,handgun and long gun,Restrictive,Implement,1994,7.64,5.31,           Provision of handgun by adult to child  An adult who knowingly  intentionally  or recklessly provides a handgun to a child for any purpose other than those described in section    IC          of this chapter  with or without remuneration  commits dangerous control of a handgun  a Class C felony  However  the offense is a Class B felony if the adult has a prior conviction under this section             Dangerous control of a child  A child s parent or legal guardian who knowingly  intentionally  or recklessly permits the child to possess a handgun    When the child has been convicted of a crime of violence or has been adjudicated as a juvenile for an offense that would constitute a crime of violence if the child were an adult  commits dangerous control of a child  a Class C felony  However  the offense is a Class B felony if the child s parent or legal guardian has a prior conviction under this section ,0.994304358959198,NEGATIVE,7.8133333333333335,7.214583333333333,-7.7,4.453333333333333,4.3812500000000005,-1.6,4,Indiana,0.0,0.0,0.339360701,0.014552481,,0.472564939
IN1012,IN,dealer license,handgun,Permissive,Modify,2011,6.16,3.15,  years after the date the license is issued  and ,0.8232919573783875,POSITIVE,7.069,8.098571428571429,14.6,4.298,4.958571428571429,15.4,1,Indiana,0.0,0.0,0.263936004,-0.081527714,-0.072270892,0.39517759
IN1014,IN,minimum age,long gun,Restrictive,Implement,1994,7.64,5.31,          Dangerous possession of firearm     A child who knowingly  intentionally  or recklessly possesses a firearm for any purpose other than a purpose described in section    IC          of this chapter commits dangerous possession of a firearm  a Class A misdemeanor  However  the offense is a Level   felony if the child has a prior conviction under this section or has been adjudicated a delinquent for an act that would be an offense under this section if committed by an adult ,0.993147075176239,NEGATIVE,7.8133333333333335,7.214583333333333,-7.7,4.453333333333333,4.3812500000000005,-1.6,4,Indiana,0.0,0.0,0.339360701,0.014552481,,0.472564939
IN1025,IN,waiting period,handgun,Permissive,Repeal,1998,7.13,4.76,Repealed ,0.9758800268173218,NEGATIVE,7.7614285714285725,7.1385000000000005,-8.0,4.831428571428572,4.262000000000001,-11.8,2,Indiana,0.0,0.0,0.325432391,0.110834356,,0.431211566
IN1032,IN,minimum age,handgun,Restrictive,Implement,1994,7.64,5.31,          Dangerous possession of firearm     A child who knowingly  intentionally  or recklessly possesses a firearm for any purpose other than a purpose described in section    IC          of this chapter commits dangerous possession of a firearm  a Class A misdemeanor  However  the offense is a Level   felony if the child has a prior conviction under this section or has been adjudicated a delinquent for an act that would be an offense under this section if committed by an adult ,0.993147075176239,NEGATIVE,7.8133333333333335,7.214583333333333,-7.7,4.453333333333333,4.3812500000000005,-1.6,4,Indiana,0.0,0.0,0.339360701,0.014552481,,0.472564939
IN1036,IN,prohibited possessor,handgun and long gun,Restrictive,Implement,2002,7.27,3.88,A court may grant the following relief after notice and a hearing  whether or not a respondent appears  in an order for protection or in a modification of an order for protection    Prohibit a respondent from using or possessing a firearm  ammunition  or a deadly weapon specified by the court  and direct the respondent to surrender to a specified law enforcement agency the firearm  ammunition  or deadly weapon for the duration of the order for protection unless another date is ordered by the court ,0.9857499599456787,NEGATIVE,7.367272727272726,7.245,-1.7,4.6490909090909085,4.3,-7.5,1,Indiana,0.0,0.0,0.308791779,0.047344758,-0.997292198,0.38093366100000003
IN1037,IN,prohibited possessor,handgun and long gun,Restrictive,Implement,2005,6.55,4.05,Sec      A circuit or superior court may issue a warrant to search for and seize a firearm in the possession of an individual who is dangerous if     in possession of a firearm ,0.9661574363708496,NEGATIVE,7.228571428571428,7.421538461538461,2.7,4.468571428571428,4.40076923076923,-1.5,1,Indiana,0.0,0.0,0.25922072,-0.043643181,-0.337975764,
IN1044,IN,background checks,handgun,Restrictive,Implement,1994,7.64,5.31,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,7.8133333333333335,7.214583333333333,-7.7,4.453333333333333,4.3812500000000005,-1.6,4,Indiana,0.0,0.0,0.339360701,0.014552481,,0.472564939
